link,data,miasto,dzielnica,cena,od,poziom,umeblowanie,zabudowa,powierzchnia,pokoje,czynsz dodatkowo
https://www.olx.pl/oferta/2000-zl-wola-widna-kawalerka-28m2-przy-metrze-rondo-daszynskiego-CID3-IDHXYyo.html#839a743bc2;promoted,17 kwietnia 2021,"Warszawa,",Wola,1568,Osoby prywatnej,1,1,Blok,28,Kawalerka,432
https://www.olx.pl/oferta/do-wynajecia-piekne-mieszkanie-przy-ul-motorowej-w-warszawie-CID3-IDJ13MH.html#72d7a7dc4d,17 kwietnia 2021,"Warszawa,",Praga-Południe,2900,Osoby prywatnej,9,1,Apartamentowiec,62,3,680
https://www.olx.pl/oferta/wynajme-mieszkanie-na-bialolece-CID3-IDJuqRp.html#2356d92a79,17 kwietnia 2021,"Warszawa,",Białołęka,1350,Osoby prywatnej,2,1,Blok,36,2,400
https://www.olx.pl/oferta/2-pokoje-z-balkonem-na-bielanach-CID3-IDJoiqF.html#3365edd0d1;promoted,17 kwietnia 2021,"Warszawa,",Bielany,1750,Osoby prywatnej,2,1,Kamienica,37,2,390
https://www.olx.pl/oferta/prestizowo-polozone-3-pokojowe-mieszkanie-stara-ochota-CID3-IDIqlhW.html#25e8bbc894;promoted,16 kwietnia 2021,"Warszawa,",Ochota,2250,Osoby prywatnej,3,1,Kamienica,72,3,800
https://www.olx.pl/oferta/mieszkanie-na-wynajem-bezposrednio-praga-poludnie-roztocka-CID3-IDJffT9.html#5a80808650;promoted,16 kwietnia 2021,"Warszawa,",Praga-Południe,1300,Osoby prywatnej,2,1,Kamienica,26,Kawalerka,200
https://www.olx.pl/oferta/wynajme-bezp-ladne-2-pok-44-m2-bielany-nocznickiego-metro-mlociny-CID3-IDJtFOM.html#1b4eb01e1c,16 kwietnia 2021,"Warszawa,",Bielany,1800,Osoby prywatnej,1,1,Blok,44,2,550
https://www.olx.pl/oferta/mieszkanie-2-pokojowe-rakow-na-pograniczu-ochota-wlochy-ul-rownolegla-CID3-IDJttiZ.html#bd20095740,16 kwietnia 2021,"Warszawa,",Ochota,1750,Osoby prywatnej,2,1,Apartamentowiec,30,2,360
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-ul-odkryta-6-tarchomin-CID3-IDIV8YC.html#72d7a7dc4d;promoted,17 kwietnia 2021,"Warszawa,",Białołęka,2000,Osoby prywatnej,Parter,0,Apartamentowiec,45,2,1
https://www.olx.pl/oferta/kawalerka-z-oddzielna-kuchnia-CID3-IDJuyvg.html#72d7a7dc4d,17 kwietnia 2021,"Warszawa,",Targówek,1200,Osoby prywatnej,Parter,1,Blok,25,Kawalerka,300
https://www.olx.pl/oferta/2-pokojowa-kawalerka-w-srodmiesciu-CID3-IDJuvT1.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Ochota,1600,Osoby prywatnej,Powyżej 10,1,Blok,27,2,300
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDHCL8S.html#25e8bbc894;promoted,16 kwietnia 2021,"Warszawa,",Praga-Południe,2000,Osoby prywatnej,1,0,Blok,38,2,350
https://www.olx.pl/oferta/2-pokoje-z-balkonem-na-bielanach-CID3-IDJoiqF.html#aebf69ee9d;promoted,17 kwietnia 2021,"Warszawa,",Bielany,1750,Osoby prywatnej,2,1,Kamienica,37,2,390
https://www.olx.pl/oferta/nowe-mieszkanie-3-pokojowe-o-wysokim-standardzie-bielany-CID3-IDJ0Iw5.html#462c1f036d,17 kwietnia 2021,"Warszawa,",Bielany,3000,Biuro / Deweloper,8,1,Apartamentowiec,62,3,1
https://www.olx.pl/oferta/komfortowe-nowoczesne-i-dobrze-skomunikowane-mieszkanie-na-wynajem-CID3-IDJtIlZ.html#25e8bbc894;promoted,16 kwietnia 2021,"Warszawa,",Wola,3000,Osoby prywatnej,4,1,Blok,48,2,10
https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDJ2TrP.html#07ae91178c;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,2550,Osoby prywatnej,2,1,Blok,48,2,500
https://www.olx.pl/oferta/dobrze-skomunikowana-kawalerka-34m2-ul-wolska-89-CID3-IDIQXUQ.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Wola,1800,Osoby prywatnej,1,1,Kamienica,34,Kawalerka,300
https://www.olx.pl/oferta/piekne-mieszkanie-na-osiedlu-szafirowa-aleja-CID3-IDJoWyX.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Białołęka,1800,Osoby prywatnej,Parter,1,Apartamentowiec,39,2,1
https://www.olx.pl/oferta/kawalerka-modzelewskiego-wilanowska-1450-zl-tylko-liczniki-CID3-IDJpTWW.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,1450,Osoby prywatnej,9,1,Blok,26,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-48-m-3-pokoje-po-generalnym-remoncie-ul-grochowska-CID3-IDGRGop.html#25e8bbc894;promoted,16 kwietnia 2021,"Warszawa,",Praga-Południe,2500,Osoby prywatnej,3,1,Blok,48,3,1
https://www.olx.pl/oferta/kawalerka-w-samym-centrum-warszawy-ul-bagno-CID3-IDJtqq9.html#bd20095740,16 kwietnia 2021,"Warszawa,",Śródmieście,2200,Biuro / Deweloper,10,1,Blok,28,Kawalerka,1
https://www.olx.pl/oferta/kawalerka-z-balkonem-ul-mokotowska-CID3-IDJbGbH.html#db10b50a4b;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,2600,Osoby prywatnej,2,1,Kamienica,39,Kawalerka,1
https://www.olx.pl/oferta/kawalerka-27m2-z-wydzielona-sypialnia-ochota-ul-siemienskiego-CID3-IDJ9Tq6.html#db10b50a4b;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,1800,Osoby prywatnej,1,1,Blok,37,Kawalerka,380
https://www.olx.pl/oferta/do-wynajecia-nowe-2-pokojowe-mieszkanie-z-oddzielna-kuchnia-CID3-IDJuBzB.html#908e50fc64;promoted,17 kwietnia 2021,"Warszawa,",Wola,2600,Osoby prywatnej,3,1,Blok,45,2,1
https://www.olx.pl/oferta/piekne-mieszkanie-na-starym-mokotowie-od-wlasciciela-CID3-IDJ9ZBQ.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Mokotów,2200,Osoby prywatnej,2,0,Kamienica,50,3,800
https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokoje-36-m2-saska-kepa-ul-lizbonska-CID3-IDHM2Kt.html#462c1f036d;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,1520,Osoby prywatnej,4,1,Blok,36,2,480
https://www.olx.pl/oferta/fajna-kawalerka-w-kapitalnym-miejscu-CID3-IDJdwno.html#bea34531db;promoted,18 kwietnia 2021,"Warszawa,",Śródmieście,1600,Osoby prywatnej,5,1,Kamienica,20,Kawalerka,1
https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokoje-warszawa-sluzew-bezposrednio-CID3-IDJgQAU.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Ursynów,2300,Osoby prywatnej,1,1,Blok,46,2,200
https://www.olx.pl/oferta/wynajme-bezposrednio-2-pokoje-42m-stegny-sadyba-mokotow-ul-marsylska-9-CID3-IDGLVWO.html#422618dedf,17 kwietnia 2021,"Warszawa,",Mokotów,2100,Osoby prywatnej,9,1,Blok,42,2,1
https://www.olx.pl/oferta/do-wynajecia-mieszkanie-3-pokojowe-wum-ochota-CID3-IDHCPdv.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Ochota,2000,Osoby prywatnej,4,1,Blok,47,3,400
https://www.olx.pl/oferta/dwupokojowe-mieszkanie-do-wynajecia-marszalkowska-pl-zbawiciela-CID3-IDG77ok.html#1b4eb01e1c,16 kwietnia 2021,"Warszawa,",Śródmieście,2600,Osoby prywatnej,5,1,Kamienica,52,2,90
https://www.olx.pl/oferta/stary-mokotow-malczewskiego-kamienica-CID3-IDJtsyK.html#bd20095740;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,2200,Osoby prywatnej,Parter,1,Kamienica,32,2,460
https://www.olx.pl/oferta/mieszkanie-38m-CID3-IDDFduo.html#1b4eb01e1c,16 kwietnia 2021,"Warszawa,",Mokotów,2400,Osoby prywatnej,1,1,Blok,38,2,1
https://www.olx.pl/oferta/mieszkanie-dwupokojowe-wynajem-okrzei-port-praski-elektrownia-powisle-CID3-IDIctkn.html#14aaf70e72;promoted,17 kwietnia 2021,"Warszawa,",Praga-Północ,2450,Osoby prywatnej,3,1,Loft,43,2,1
https://www.olx.pl/oferta/wynajme-ladne-mieszkanie-2-pokojowe-38m2-warszawa-platynowa-4-centrumo-CID3-IDI6WHy.html#908e50fc64,17 kwietnia 2021,"Warszawa,",Śródmieście,1750,Osoby prywatnej,8,1,Blok,38,2,430
https://www.olx.pl/oferta/dwu-pokojowe-mieszkanie-z-garazem-metro-wawrzyszew-bielany-CID3-IDHH8Qo.html#14aaf70e72;promoted,30 marca 2021,"Warszawa,",Bielany,2000,Biuro / Deweloper,5,1,Apartamentowiec,40,2,400
https://www.olx.pl/oferta/dwupokojowe-mieszkanie-do-wynajecia-ul-moldawska-warszawa-CID3-IDJqBZI.html#2356d92a79;promoted,17 kwietnia 2021,"Warszawa,",Ochota,1980,Osoby prywatnej,4,1,Blok,45,2,600
https://www.olx.pl/oferta/dolny-mokotow-bezposrednio-zielono-i-bezpiecznie-z-garazem-CID3-IDJqAjI.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Mokotów,1800,Osoby prywatnej,1,1,Blok,38,Kawalerka,1
https://www.olx.pl/oferta/kawalerka-do-wynajecia-od-zaraz-po-remoncie-warszawa-muranow-CID3-IDJtCLn.html#ff23ca5e79,16 kwietnia 2021,"Warszawa,",Wola,1800,Osoby prywatnej,Parter,1,Blok,26,Kawalerka,1
https://www.olx.pl/oferta/i-phone-xr-CID3-IDJtgdt.html#fd074becd5;promoted,16 kwietnia 2021,"Warszawa,",Wilanów,1690,Osoby prywatnej,2,1,Blok,33,Kawalerka,150
https://www.olx.pl/oferta/wynajme-mieszkanie-tanio-na-ursynowie-sggw-nowoursynowska-bezposrednio-CID3-IDJeMpz.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Ursynów,2200,Osoby prywatnej,1,1,Blok,55,2,9
https://www.olx.pl/oferta/duza-kawalerka-warszawa-bemowo-ul-czluchowska-powstancow-slaskich-CID3-IDJfGZN.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Bemowo,1450,Biuro / Deweloper,2,1,Apartamentowiec,38,Kawalerka,400
https://www.olx.pl/oferta/wynajme-kawalerke-w-starej-milosnej-warszawa-bez-czynszu-CID3-IDJhbZP.html#bd20095740,16 kwietnia 2021,"Warszawa,",Wesoła,1450,Osoby prywatnej,1,1,Blok,25,Kawalerka,1
https://www.olx.pl/oferta/2-pok-49m2-srodmiescie-polnocne-wygodne-i-nowoczesne-bezposrednio-CID3-IDJsQUz.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Śródmieście,2200,Osoby prywatnej,3,1,Blok,49,2,1
https://www.olx.pl/oferta/nowe-2-pokojowe-mieszkanie-w-apartamentowcu-za-jedynie-2600-z-czynszem-CID3-IDJtHcX.html#1b4eb01e1c;promoted,16 kwietnia 2021,"Warszawa,",Praga-Południe,2600,Osoby prywatnej,7,1,Apartamentowiec,40,2,1
https://www.olx.pl/oferta/swiezo-odremontowane-dwu-pokojowe-mieszkaniegawota-ogloszenie-aktualne-CID3-IDHHr3N.html#aebf69ee9d;promoted,17 kwietnia 2021,"Warszawa,",Ursynów,1950,Osoby prywatnej,2,1,Blok,53,2,500
https://www.olx.pl/oferta/wynajme-funkcjonalne-dwu-pokojowe-mieszkanie-z-bardzo-duzym-balkonem-CID3-IDGapuq.html#5a80808650;promoted,16 kwietnia 2021,"Warszawa,",Ursus,1549,Osoby prywatnej,4,1,Blok,35,2,535
https://www.olx.pl/oferta/65m2-3-pok-garaz-komorka-CID3-IDJoHGD.html#908e50fc64;promoted,17 kwietnia 2021,"Warszawa,",Żoliborz,3700,Biuro / Deweloper,1,1,Apartamentowiec,65,3,650
https://www.olx.pl/oferta/wynajme-32-m-kw-okolice-ronda-wiatraczna-ul-dwernickiego-CID3-IDJoiC5.html#aebf69ee9d;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,1600,Osoby prywatnej,1,1,Blok,32,Kawalerka,150
https://www.olx.pl/oferta/kawalerka-typu-studio-komorka-parking-ul-cybernetyki-CID3-IDIgk3j.html#908e50fc64,17 kwietnia 2021,"Warszawa,",Mokotów,2400,Biuro / Deweloper,4,1,Apartamentowiec,35,Kawalerka,1
https://www.olx.pl/oferta/nowoczesna-kawalerka-jana-kazimierza-31-CID3-IDJgiWq.html#37e50b5da4,16 kwietnia 2021,"Warszawa,",Wola,1650,Osoby prywatnej,2,1,Apartamentowiec,27,Kawalerka,300
https://www.olx.pl/oferta/mieszkanie-2-3-pokojowe-na-ochocie-triton-park-przy-ulicy-grojeckiej-CID3-IDGW7qS.html#14aaf70e72;promoted,16 kwietnia 2021,"Warszawa,",Ochota,1900,Osoby prywatnej,5,1,Apartamentowiec,49,3,560
https://www.olx.pl/oferta/wynajme-2-pokojowe-mieszkanie-brodno-targowek-CID3-IDJogtm.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Targówek,1700,Osoby prywatnej,2,1,Blok,38,2,1
https://www.olx.pl/oferta/mieszkanie-branickiego-82m2-3-pokoje-miasteczko-wilanow-wawa-CID3-IDIGtSs.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Wilanów,3200,Osoby prywatnej,2,1,Apartamentowiec,82,3,1
https://www.olx.pl/oferta/mieszkanie-wynajem-2-pok-warszawa-ochota-38m2-CID3-IDIzggJ.html#14aaf70e72,17 kwietnia 2021,"Warszawa,",Ochota,1550,Osoby prywatnej,1,1,Kamienica,38,2,550
https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDJtAyc.html#07ae91178c;promoted,16 kwietnia 2021,"Warszawa,",Ursus,1600,Osoby prywatnej,4,1,Blok,44,2,1
https://www.olx.pl/oferta/kawalerka-na-ochocie-rakowiec-raclawicka-142-CID3-IDJrOd1.html#3365edd0d1;promoted,17 kwietnia 2021,"Warszawa,",Ochota,1600,Osoby prywatnej,4,1,Blok,20,Kawalerka,1
https://www.olx.pl/oferta/nowe-2-pokojowe-ul-komputerowa-cybernetyki-CID3-IDIJd61.html#db10b50a4b,17 kwietnia 2021,"Warszawa,",Mokotów,2500,Osoby prywatnej,5,1,Apartamentowiec,56,2,550
https://www.olx.pl/oferta/wynajme-2-pokojowe-mieszkanie-40m-na-brodnie-CID3-IDIL7aD.html#839a743bc2;promoted,16 kwietnia 2021,"Warszawa,",Targówek,1900,Osoby prywatnej,Parter,1,Blok,40,2,1
https://www.olx.pl/oferta/odprez-sie-i-poczuj-sie-jak-w-domu-3-pok-z-klimatem-metro-2-min-CID3-IDJn7h0.html#db57b3b96a;promoted,17 kwietnia 2021,"Warszawa,",Bielany,2649,Osoby prywatnej,4,1,Blok,46,3,420
https://www.olx.pl/oferta/kawalerka-blisko-metra-marymont-na-wynajem-CID3-IDIYk9P.html#bea34531db,18 kwietnia 2021,"Warszawa,",Żoliborz,1400,Osoby prywatnej,3,1,Blok,19,Kawalerka,200
https://www.olx.pl/oferta/wynajme-2-pokojowe-mieszkanie-na-bliskich-wlochach-CID3-IDJtxVu.html#07ae91178c,16 kwietnia 2021,"Warszawa,",Włochy,2300,Osoby prywatnej,3,1,Blok,37,2,1
https://www.olx.pl/oferta/kawalerka-modzelewskiego-wilanowska-1450-zl-tylko-liczniki-CID3-IDJpTWW.html#db57b3b96a;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,1450,Osoby prywatnej,9,1,Blok,26,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-przy-lazienkach-CID3-IDIvn1S.html#25e8bbc894;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,1750,Biuro / Deweloper,4,1,Kamienica,40,Kawalerka,450
https://www.olx.pl/oferta/kawalerka-gorny-mokotow-przy-morskim-oku-CID3-IDGqfGp.html#1b4eb01e1c;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,1750,Osoby prywatnej,1,1,Blok,40,Kawalerka,450
https://www.olx.pl/oferta/mokotow-do-wynajecia-mieszkanie-3-pokojowe-CID3-IDJtDS3.html#ff23ca5e79,16 kwietnia 2021,"Warszawa,",Mokotów,800,Osoby prywatnej,3,1,Blok,50,3,300
https://www.olx.pl/oferta/warszawa-wola-zytnia-dwupokojowe-ciche-sloneczne-i-z-klimatem-CID3-IDJplTn.html#bd20095740;promoted,16 kwietnia 2021,"Warszawa,",Wola,1900,Osoby prywatnej,2,1,Blok,42,2,1
https://www.olx.pl/oferta/rezerwacja-mieszkanie-2-pokojowe-blisko-galerii-mokotow-po-remoncie-CID3-IDJczlF.html#0d85410fb0;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,1900,Osoby prywatnej,Parter,1,Blok,36,2,1
https://www.olx.pl/oferta/wynajme-kawalerke-jana-pawla-anielewicza-CID3-IDGa30l.html#3365edd0d1,16 kwietnia 2021,"Warszawa,",Bemowo,1650,Osoby prywatnej,7,1,Blok,25,Kawalerka,1
https://www.olx.pl/oferta/wynajme-kawalerke-na-tarchominie-CID3-IDEzRMu.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Białołęka,1350,Osoby prywatnej,3,1,Blok,37,Kawalerka,550
https://www.olx.pl/oferta/wynajme-mieszkanie-kawalerka-muranow-po-remoncie-CID3-IDJjbXU.html#aebf69ee9d;promoted,17 kwietnia 2021,"Warszawa,",Wola,1250,Osoby prywatnej,Parter,1,Blok,27,Kawalerka,500
https://www.olx.pl/oferta/mieszkanie-dwupokojowe-w-apartamentowcu-z-tarasem-CID3-IDJnLoX.html#67d7dd83b9;promoted,17 kwietnia 2021,"Warszawa,",Ochota,2300,Osoby prywatnej,2,1,Apartamentowiec,50,2,1
https://www.olx.pl/oferta/mieszkanie-na-wynajem-praga-poludnie-bezposrednio-CID3-IDJrBuV.html#bea34531db,18 kwietnia 2021,"Warszawa,",Praga-Południe,1300,Osoby prywatnej,3,1,Kamienica,26,Kawalerka,200
https://www.olx.pl/oferta/mieszkanie-2-pokoje-mokotow-blisko-centrum-bezposrednio-CID3-IDJtTpt.html#db57b3b96a,17 kwietnia 2021,"Warszawa,",Mokotów,1600,Osoby prywatnej,2,1,Blok,37,2,500
https://www.olx.pl/oferta/klimatyczne-4-pokojowe-mieszkanie-w-kamienicy-200-m-od-m-wierzbno-CID3-IDJg9Mx.html#aebf69ee9d,17 kwietnia 2021,"Warszawa,",Mokotów,4200,Osoby prywatnej,1,0,Kamienica,68,4,700
https://www.olx.pl/oferta/mieszkanie-2-pokoje-garaz-warszawa-bemowo-ul-obroncow-tobruku-CID3-IDGzQIH.html#25e8bbc894,16 kwietnia 2021,"Warszawa,",Bemowo,1400,Osoby prywatnej,4,1,Blok,44,2,650
https://www.olx.pl/oferta/mieszkanie-jednopokojowe-mokotow-wierzbno-metro-CID3-IDHTCIw.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Mokotów,1800,Osoby prywatnej,2,1,Blok,38,Kawalerka,750
https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokoje-w-centrum-po-remoncie-CID3-IDICOGW.html#fd074becd5,17 kwietnia 2021,"Warszawa,",Śródmieście,2100,Osoby prywatnej,Powyżej 10,1,Blok,40,2,395
https://www.olx.pl/oferta/mieszkanie-na-wynajem-suwalska-10-CID3-IDJe4PA.html#2356d92a79;promoted,17 kwietnia 2021,"Warszawa,",Targówek,1250,Osoby prywatnej,Parter,1,Blok,38,2,550
https://www.olx.pl/oferta/kawalerka-37m-srodmiescie-CID3-IDHckuq.html#2356d92a79,17 kwietnia 2021,"Warszawa,",Śródmieście,1600,Osoby prywatnej,2,1,Dom,37,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-50-m2-warszawa-centrum-aleje-jerozolimskie-CID3-IDGFyAZ.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,2300,Osoby prywatnej,Parter,1,Kamienica,50,2,350
https://www.olx.pl/oferta/kawalerka-na-kabatach-osobna-sypialnia-duze-okna-strzezone-osiedle-CID3-IDJtVCX.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Ursynów,1499,Osoby prywatnej,Parter,1,Blok,30,2,500
https://www.olx.pl/oferta/mieszkanie-na-wynajem-warszawa-praga-poludnie-ul-korytnicka-CID3-IDJtJ1q.html#25e8bbc894,16 kwietnia 2021,"Warszawa,",Praga-Południe,2600,Osoby prywatnej,2,1,Blok,44,2,1
https://www.olx.pl/oferta/bezposrednio-3-pokoje-2-balkony-garaz-mieszkanie-na-osiedlu-saska-CID3-IDIO1cm.html#5a80808650,16 kwietnia 2021,"Warszawa,",Praga-Południe,2800,Osoby prywatnej,7,1,Apartamentowiec,57,3,600
https://www.olx.pl/oferta/centrum-handlowe-lopuszanska-wkd-rakowiec-CID3-IDIWsWS.html#db10b50a4b;promoted,17 kwietnia 2021,"Warszawa,",Włochy,1200,Osoby prywatnej,2,1,Apartamentowiec,17,Kawalerka,250
https://www.olx.pl/oferta/mieszkanie-44m-2-pokoje-ursus-ul-szancera-CID3-IDGZcQv.html#67d7dd83b9,17 kwietnia 2021,"Warszawa,",Ursus,1950,Osoby prywatnej,2,1,Blok,44,2,1
https://www.olx.pl/oferta/mieszkanie-dostepne-od-maja-CID3-IDJpomA.html#5a80808650;promoted,16 kwietnia 2021,"Warszawa,",Praga-Południe,2200,Osoby prywatnej,4,1,Kamienica,46,2,300
https://www.olx.pl/oferta/bielany-przytulne-studio-z-balkonem-po-remoncie-ul-bajana-od-juz-CID3-IDFwzuo.html#37e50b5da4;promoted,16 kwietnia 2021,"Warszawa,",Bielany,1350,Osoby prywatnej,1,1,Dom,13,Kawalerka,200
https://www.olx.pl/oferta/stary-mokotow-40-m2-CID3-IDJdMO6.html#67d7dd83b9;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2100,Osoby prywatnej,3,0,Pozostałe,40,2,1
https://www.olx.pl/oferta/mieszkanie-dwupokojowe-modlinska-bialoleka-tarchomin-osiedle-classic-CID3-IDIISbG.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Białołęka,2000,Osoby prywatnej,4,1,Blok,48,2,440
https://www.olx.pl/oferta/srodmiescie-ciche-male-mieszkanie-wsrod-zieleni-CID3-IDJhmwy.html#67d7dd83b9;promoted,16 kwietnia 2021,"Warszawa,",Śródmieście,1300,Osoby prywatnej,4,1,Blok,17,Kawalerka,300
https://www.olx.pl/oferta/ogloszenie-prywatne-CID3-IDHCjF1.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Praga-Południe,1600,Osoby prywatnej,Parter,1,Kamienica,27,Kawalerka,1
https://www.olx.pl/oferta/38-m2-grochow-nowe-salon-z-aneksem-1-sypialnia-garaz-CID3-IDJpShh.html#db57b3b96a;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,2150,Osoby prywatnej,2,1,Blok,28,2,1
https://www.olx.pl/oferta/wynajme-jak-nowe-mieszkanie-kawalerka-warszawa-wesola-CID3-IDBjPhZ.html#67d7dd83b9;promoted,7 kwietnia 2021,"Warszawa,",Wesoła,1600,Biuro / Deweloper,1,1,Apartamentowiec,28,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-2-pokoje-okrag-solec-CID3-IDIQG1I.html#37e50b5da4;promoted,16 kwietnia 2021,"Warszawa,",Śródmieście,2250,Osoby prywatnej,1,1,Blok,38,2,1
https://www.olx.pl/oferta/2-pokojowe-przy-rondo-onz-CID3-IDJk9Of.html#5a80808650;promoted,16 kwietnia 2021,"Warszawa,",Śródmieście,1950,Osoby prywatnej,6,1,Apartamentowiec,30,2,300
https://www.olx.pl/oferta/wola-3-pokoje-1-z-aneksem-kuchennym-duzy-taras-tramwaj-200m-CID3-IDHmOmJ.html#bd20095740,16 kwietnia 2021,"Warszawa,",Wola,2350,Osoby prywatnej,1,1,Apartamentowiec,46,3,400
https://www.olx.pl/oferta/studio-kawalerka-centrum-walicow-bezposrednio-wyremontowane-CID3-IDJj1fp.html#4c015e879d;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,1550,Osoby prywatnej,2,1,Kamienica,20,Kawalerka,250
https://www.olx.pl/oferta/kawalerka-na-zaciszu-30m2-bezpos-w-nowym-budynku-wielorodzi-umebl-CID3-IDJm8mY.html#14aaf70e72;promoted,17 kwietnia 2021,"Warszawa,",Targówek,1200,Osoby prywatnej,1,1,Blok,30,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-os-wilno-2-pokoje-z-garazem-najtaniej-CID3-IDJhoaC.html#bd20095740;promoted,18 kwietnia 2021,"Warszawa,",Targówek,2390,Osoby prywatnej,3,1,Blok,42,2,1
https://www.olx.pl/oferta/bemowo-2-pokoje-55-m2-aktualne-CID3-IDISot4.html#908e50fc64;promoted,17 kwietnia 2021,"Warszawa,",Bemowo,1700,Osoby prywatnej,1,1,Blok,55,2,500
https://www.olx.pl/oferta/zlota-44-apartament-31-pietro-bezposrednio-CID3-IDJmrHG.html#aebf69ee9d;promoted,15 kwietnia 2021,"Warszawa,",Śródmieście,28000,Biuro / Deweloper,Powyżej 10,1,Apartamentowiec,165,4,4
https://www.olx.pl/oferta/kawalerka-przy-metrze-kabaty-oddzielna-kuchnia-garaz-ul-ken-26-CID3-IDJqngE.html#67d7dd83b9;promoted,17 kwietnia 2021,"Warszawa,",Ursynów,1600,Biuro / Deweloper,5,1,Blok,36,Kawalerka,1
https://www.olx.pl/oferta/kawalerka-w-nowym-apartamentowcu-na-ursusie-CID3-IDJqwtw.html#db10b50a4b;promoted,17 kwietnia 2021,"Warszawa,",Ursus,1195,Osoby prywatnej,6,1,Apartamentowiec,27,Kawalerka,350
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-rembertow-CID3-IDJuoeW.html#839a743bc2;promoted,17 kwietnia 2021,"Warszawa,",Rembertów,1500,Osoby prywatnej,3,1,Blok,48,2,420
https://www.olx.pl/oferta/goclaw-przytulne-mieszkanie-o-wysokim-standardzie-CID3-IDIShNl.html#1b4eb01e1c,16 kwietnia 2021,"Warszawa,",Praga-Południe,3350,Osoby prywatnej,2,1,Blok,57,3,1
https://www.olx.pl/oferta/tanio-nowe-bez-czynszowe-mieszkanie-wspaniala-komunikacja-parking-CID3-IDJt9Ym.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Praga-Południe,1350,Osoby prywatnej,Parter,1,Apartamentowiec,34,Kawalerka,1
https://www.olx.pl/oferta/bezposrednio-kawalerka-do-wynajecia-metro-stoklosy-1550-zl-CID3-IDJkDJM.html#db10b50a4b,17 kwietnia 2021,"Warszawa,",Ursynów,1550,Biuro / Deweloper,8,1,Blok,30,Kawalerka,1
https://www.olx.pl/oferta/2-pok-z-basenem-pelne-wyposaz-bezposr-ursus-ul-gorna-droga-CID3-IDHF9dn.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Ursus,1450,Osoby prywatnej,5,1,Blok,44,2,590
https://www.olx.pl/oferta/kawalerka-sadyba-do-wynajecia-od-zaraz-CID3-IDJkX6g.html#908e50fc64,17 kwietnia 2021,"Warszawa,",Mokotów,1200,Osoby prywatnej,9,1,Blok,28,Kawalerka,454
https://www.olx.pl/oferta/mieszkanie-2-pokoje-waszyngtona-blisko-centrum-CID3-IDIxY2m.html#bd20095740;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,1800,Osoby prywatnej,3,1,Blok,34,2,400
